,filename,image_id,id,defect_class_id,label,xy,x,y
410,1g_20.png,646,233909,7,Mononukleäre Zelle,"1827.509,148.705,1811.855,156.532,1807.942,160.445,1815.769,172.185,1831.422,176.098,1843.162,168.272,1839.249,156.532","[1827.509, 1811.855, 1807.942, 1815.769, 1831.422, 1843.162, 1839.249]","[148.705, 156.532, 160.445, 172.185, 176.098, 168.272, 156.532]"
411,1g_20.png,646,233880,7,Mononukleäre Zelle,"712.22,1667.064,696.566,1674.89,688.74,1694.457,692.653,1702.283,712.22,1706.197,735.699,1698.37,739.613,1678.803,727.873,1670.977,716.133,1667.064","[712.22, 696.566, 688.74, 692.653, 712.22, 735.699, 739.613, 727.873, 716.133]","[1667.064, 1674.89, 1694.457, 1702.283, 1706.197, 1698.37, 1678.803, 1670.977, 1667.064]"
412,1g_20.png,646,233911,7,Mononukleäre Zelle,"473.509,1631.844,461.769,1643.584,465.682,1663.15,477.422,1663.15,485.249,1651.41,485.249,1643.584","[473.509, 461.769, 465.682, 477.422, 485.249, 485.249]","[1631.844, 1643.584, 1663.15, 1663.15, 1651.41, 1643.584]"
413,1g_20.png,646,233935,7,Mononukleäre Zelle,"277.844,770.919,270.017,790.486,277.844,802.225,301.324,802.225,305.237,790.486,297.41,770.919","[277.844, 270.017, 277.844, 301.324, 305.237, 297.41]","[770.919, 790.486, 802.225, 802.225, 790.486, 770.919]"
414,1g_20.png,646,233954,7,Mononukleäre Zelle,"266.104,798.312,254.364,806.139,223.058,778.746,215.231,770.919,234.798,759.179,258.277,759.179,270.017,767.006,266.104,774.832,266.104,786.572,266.104,794.399","[266.104, 254.364, 223.058, 215.231, 234.798, 258.277, 270.017, 266.104, 266.104, 266.104]","[798.312, 806.139, 778.746, 770.919, 759.179, 759.179, 767.006, 774.832, 786.572, 794.399]"
415,1g_20.png,646,233884,7,Mononukleäre Zelle,"2301.017,285.671,2304.931,262.191,2281.451,254.364,2265.798,266.104,2269.711,281.757,2281.451,289.584","[2301.017, 2304.931, 2281.451, 2265.798, 2269.711, 2281.451]","[285.671, 262.191, 254.364, 266.104, 281.757, 289.584]"
416,1g_20.png,646,233910,7,Mononukleäre Zelle,"1220.948,2050.566,1213.121,2054.48,1209.208,2074.046,1213.121,2085.786,1228.775,2089.699,1236.601,2081.873,1240.514,2077.96,1236.601,2058.393,1224.861,2050.566","[1220.948, 1213.121, 1209.208, 1213.121, 1228.775, 1236.601, 1240.514, 1236.601, 1224.861]","[2050.566, 2054.48, 2074.046, 2085.786, 2089.699, 2081.873, 2077.96, 2058.393, 2050.566]"
417,1g_20.png,646,233886,7,Mononukleäre Zelle,"2586.688,1076.156,2578.861,1083.983,2574.948,1095.723,2590.601,1107.462,2610.168,1107.462,2614.081,1095.723,2610.168,1083.983,2598.428,1076.156","[2586.688, 2578.861, 2574.948, 2590.601, 2610.168, 2614.081, 2610.168, 2598.428]","[1076.156, 1083.983, 1095.723, 1107.462, 1107.462, 1095.723, 1083.983, 1076.156]"
418,1g_20.png,646,233875,7,Mononukleäre Zelle,"864.838,1514.445,849.185,1522.272,845.272,1526.185,845.272,1537.925,849.185,1545.751,868.751,1545.751,876.578,1526.185","[864.838, 849.185, 845.272, 845.272, 849.185, 868.751, 876.578]","[1514.445, 1522.272, 1526.185, 1537.925, 1545.751, 1545.751, 1526.185]"
419,1g_20.png,646,233931,7,Mononukleäre Zelle,"1991.867,391.329,1972.301,406.983,1976.214,418.723,2007.52,438.289,2011.434,418.723,2011.434,399.156,2007.52,391.329,1991.867,387.416","[1991.867, 1972.301, 1976.214, 2007.52, 2011.434, 2011.434, 2007.52, 1991.867]","[391.329, 406.983, 418.723, 438.289, 418.723, 399.156, 391.329, 387.416]"
420,1g_20.png,646,233927,7,Mononukleäre Zelle,"2074.046,2211.012,2062.306,2207.098,2050.566,2211.012,2046.653,2226.665,2058.393,2230.578,2074.046,2234.491,2085.786,2226.665","[2074.046, 2062.306, 2050.566, 2046.653, 2058.393, 2074.046, 2085.786]","[2211.012, 2207.098, 2211.012, 2226.665, 2230.578, 2234.491, 2226.665]"
421,1g_20.png,646,233912,7,Mononukleäre Zelle,"692.653,277.844,704.393,273.931,716.133,273.931,720.046,289.584,716.133,293.497,712.22,301.324,704.393,301.324,696.566,297.41,688.74,289.584,688.74,285.671","[692.653, 704.393, 716.133, 720.046, 716.133, 712.22, 704.393, 696.566, 688.74, 688.74]","[277.844, 273.931, 273.931, 289.584, 293.497, 301.324, 301.324, 297.41, 289.584, 285.671]"
422,1g_20.png,646,233894,7,Mononukleäre Zelle,"1616.191,387.416,1604.451,391.329,1604.451,406.983,1616.191,414.809,1624.017,414.809,1627.931,403.069,1627.931,395.243,1627.931,391.329,1620.104,387.416","[1616.191, 1604.451, 1604.451, 1616.191, 1624.017, 1627.931, 1627.931, 1627.931, 1620.104]","[387.416, 391.329, 406.983, 414.809, 414.809, 403.069, 395.243, 391.329, 387.416]"
423,1g_20.png,646,233960,7,Mononukleäre Zelle,"993.977,391.329,986.15,395.243,974.41,422.636,982.237,426.549,1009.63,426.549,1017.457,410.896,1021.37,403.069,1013.543,391.329,1001.803,387.416","[993.977, 986.15, 974.41, 982.237, 1009.63, 1017.457, 1021.37, 1013.543, 1001.803]","[391.329, 395.243, 422.636, 426.549, 426.549, 410.896, 403.069, 391.329, 387.416]"
424,1g_20.png,646,233882,7,Mononukleäre Zelle,"2786.266,2383.197,2778.439,2391.023,2786.266,2422.329,2801.919,2414.503,2809.746,2414.503,2809.746,2402.763,2813.659,2394.936,2801.919,2383.197,2794.092,2379.283","[2786.266, 2778.439, 2786.266, 2801.919, 2809.746, 2809.746, 2813.659, 2801.919, 2794.092]","[2383.197, 2391.023, 2422.329, 2414.503, 2414.503, 2402.763, 2394.936, 2383.197, 2379.283]"
425,1g_20.png,646,233913,7,Mononukleäre Zelle,"3087.59,1530.098,3075.85,1545.751,3071.936,1565.318,3095.416,1565.318,3103.243,1557.491,3103.243,1541.838,3099.329,1541.838","[3087.59, 3075.85, 3071.936, 3095.416, 3103.243, 3103.243, 3099.329]","[1530.098, 1545.751, 1565.318, 1565.318, 1557.491, 1541.838, 1541.838]"
426,1g_22.png,648,238363,7,Mononukleäre Zelle,"1686.63,313.064,1706.197,316.977,1717.936,328.717,1714.023,348.283,1694.457,336.543,1678.803,316.977","[1686.63, 1706.197, 1717.936, 1714.023, 1694.457, 1678.803]","[313.064, 316.977, 328.717, 348.283, 336.543, 316.977]"
427,1g_22.png,648,238347,7,Mononukleäre Zelle,"2704.087,669.173,2727.566,677,2719.74,692.653,2711.913,696.566,2704.087,688.74,2696.26,677","[2704.087, 2727.566, 2719.74, 2711.913, 2704.087, 2696.26]","[669.173, 677.0, 692.653, 696.566, 688.74, 677.0]"
428,1g_22.png,648,238327,7,Mononukleäre Zelle,"2492.769,2085.786,2473.202,2101.439,2481.029,2109.266,2492.769,2117.092,2508.422,2113.179,2504.509,2089.699","[2492.769, 2473.202, 2481.029, 2492.769, 2508.422, 2504.509]","[2085.786, 2101.439, 2109.266, 2117.092, 2113.179, 2089.699]"
429,1g_22.png,648,238331,7,Mononukleäre Zelle,"1600.538,414.809,1616.191,410.896,1627.931,426.549,1616.191,442.202,1604.451,442.202,1588.798,434.376,1580.971,422.636","[1600.538, 1616.191, 1627.931, 1616.191, 1604.451, 1588.798, 1580.971]","[414.809, 410.896, 426.549, 442.202, 442.202, 434.376, 422.636]"
430,1g_22.png,648,238334,7,Mononukleäre Zelle,"1577.058,46.96,1569.231,66.526,1549.665,78.266,1522.272,66.526,1518.358,43.046,1522.272,35.22,1537.925,31.306,1569.231,39.133,1580.971,46.96,1573.145,46.96","[1577.058, 1569.231, 1549.665, 1522.272, 1518.358, 1522.272, 1537.925, 1569.231, 1580.971, 1573.145]","[46.96, 66.526, 78.266, 66.526, 43.046, 35.22, 31.306, 39.133, 46.96, 46.96]"
431,1g_22.png,648,238316,7,Mononukleäre Zelle,"911.798,450.029,900.058,461.769,907.884,473.509,919.624,477.422,927.451,469.595,927.451,457.855","[911.798, 900.058, 907.884, 919.624, 927.451, 927.451]","[450.029, 461.769, 473.509, 477.422, 469.595, 457.855]"
432,1g_22.png,648,238325,7,Mononukleäre Zelle,"2578.861,860.925,2547.555,876.578,2555.382,896.145,2559.295,903.971,2571.035,900.058,2594.514,892.231,2594.514,872.665,2594.514,864.838","[2578.861, 2547.555, 2555.382, 2559.295, 2571.035, 2594.514, 2594.514, 2594.514]","[860.925, 876.578, 896.145, 903.971, 900.058, 892.231, 872.665, 864.838]"
433,1g_22.png,648,238333,7,Mononukleäre Zelle,"1447.919,653.52,1463.572,653.52,1471.399,673.087,1463.572,684.827,1444.006,684.827,1432.266,669.173,1440.092,661.347","[1447.919, 1463.572, 1471.399, 1463.572, 1444.006, 1432.266, 1440.092]","[653.52, 653.52, 673.087, 684.827, 684.827, 669.173, 661.347]"
434,1g_22.png,648,238309,7,Mononukleäre Zelle,"3064.11,1616.191,3091.503,1624.017,3095.416,1635.757,3087.59,1647.497,3075.85,1647.497,3060.197,1647.497,3052.37,1639.671,3052.37,1627.931","[3064.11, 3091.503, 3095.416, 3087.59, 3075.85, 3060.197, 3052.37, 3052.37]","[1616.191, 1624.017, 1635.757, 1647.497, 1647.497, 1647.497, 1639.671, 1627.931]"
435,1g_22.png,648,238360,7,Mononukleäre Zelle,"2692.347,2113.179,2684.52,2117.092,2676.694,2136.659,2684.52,2148.399,2692.347,2148.399,2696.26,2148.399,2704.087,2121.006,2696.26,2113.179","[2692.347, 2684.52, 2676.694, 2684.52, 2692.347, 2696.26, 2704.087, 2696.26]","[2113.179, 2117.092, 2136.659, 2148.399, 2148.399, 2148.399, 2121.006, 2113.179]"
436,1g_22.png,648,238311,7,Mononukleäre Zelle,"336.543,1154.422,360.023,1142.682,360.023,1127.029,348.283,1119.202,332.63,1115.289,316.977,1115.289,309.15,1130.942,316.977,1142.682,328.717,1154.422,340.457,1154.422,340.457,1154.422","[336.543, 360.023, 360.023, 348.283, 332.63, 316.977, 309.15, 316.977, 328.717, 340.457, 340.457]","[1154.422, 1142.682, 1127.029, 1119.202, 1115.289, 1115.289, 1130.942, 1142.682, 1154.422, 1154.422, 1154.422]"
437,1g_22.png,648,238362,7,Mononukleäre Zelle,"1130.942,1502.705,1154.422,1498.792,1166.162,1514.445,1162.249,1530.098,1150.509,1534.012,1138.769,1530.098,1127.029,1522.272,1123.116,1514.445","[1130.942, 1154.422, 1166.162, 1162.249, 1150.509, 1138.769, 1127.029, 1123.116]","[1502.705, 1498.792, 1514.445, 1530.098, 1534.012, 1530.098, 1522.272, 1514.445]"
438,1g_22.png,648,238319,7,Mononukleäre Zelle,"1013.543,524.382,1029.197,524.382,1040.936,536.121,1025.283,547.861,1013.543,547.861,1005.717,540.035,1005.717,532.208,1017.457,524.382","[1013.543, 1029.197, 1040.936, 1025.283, 1013.543, 1005.717, 1005.717, 1017.457]","[524.382, 524.382, 536.121, 547.861, 547.861, 540.035, 532.208, 524.382]"
439,1g_22.png,648,238367,7,Mononukleäre Zelle,"1518.358,645.694,1530.098,633.954,1549.665,630.04,1561.405,633.954,1557.491,653.52,1537.925,669.173,1522.272,665.26,1514.445,653.52","[1518.358, 1530.098, 1549.665, 1561.405, 1557.491, 1537.925, 1522.272, 1514.445]","[645.694, 633.954, 630.04, 633.954, 653.52, 669.173, 665.26, 653.52]"
440,1g_22.png,648,238339,7,Mononukleäre Zelle,"778.746,270.017,770.919,277.844,782.659,293.497,794.399,293.497,798.312,285.671,794.399,273.931,786.572,266.104","[778.746, 770.919, 782.659, 794.399, 798.312, 794.399, 786.572]","[270.017, 277.844, 293.497, 293.497, 285.671, 273.931, 266.104]"
441,1g_22.png,648,238368,7,Mononukleäre Zelle,"2782.353,2117.092,2766.699,2136.659,2774.526,2167.965,2786.266,2171.879,2798.006,2156.225,2798.006,2148.399,2798.006,2128.832","[2782.353, 2766.699, 2774.526, 2786.266, 2798.006, 2798.006, 2798.006]","[2117.092, 2136.659, 2167.965, 2171.879, 2156.225, 2148.399, 2128.832]"
442,1g_22.png,648,238342,7,Mononukleäre Zelle,"1350.087,1326.607,1346.173,1365.74,1346.173,1377.48,1354,1381.393,1369.653,1361.827,1385.306,1338.347,1381.393,1330.52,1373.566,1322.694,1361.827,1322.694","[1350.087, 1346.173, 1346.173, 1354.0, 1369.653, 1385.306, 1381.393, 1373.566, 1361.827]","[1326.607, 1365.74, 1377.48, 1381.393, 1361.827, 1338.347, 1330.52, 1322.694, 1322.694]"
443,1g_22.png,648,238326,7,Mononukleäre Zelle,"2621.908,563.514,2633.647,547.861,2653.214,555.688,2649.301,575.254,2637.561,575.254,2629.734,575.254","[2621.908, 2633.647, 2653.214, 2649.301, 2637.561, 2629.734]","[563.514, 547.861, 555.688, 575.254, 575.254, 575.254]"
444,1g_22.png,648,238314,7,Mononukleäre Zelle,"923.538,516.555,907.884,532.208,919.624,547.861,935.277,547.861,943.104,532.208,939.191,524.382,927.451,516.555","[923.538, 907.884, 919.624, 935.277, 943.104, 939.191, 927.451]","[516.555, 532.208, 547.861, 547.861, 532.208, 524.382, 516.555]"
445,1g_22.png,648,238352,7,Mononukleäre Zelle,"2152.312,1463.572,2171.879,1467.486,2179.705,1487.052,2164.052,1494.879,2156.225,1494.879,2148.399,1487.052,2148.399,1479.225","[2152.312, 2171.879, 2179.705, 2164.052, 2156.225, 2148.399, 2148.399]","[1463.572, 1467.486, 1487.052, 1494.879, 1494.879, 1487.052, 1479.225]"
446,1g_22.png,648,238356,7,Mononukleäre Zelle,"93.919,1205.295,74.353,1189.642,54.786,1209.208,54.786,1236.601,78.266,1236.601,86.092,1228.775,93.919,1209.208","[93.919, 74.353, 54.786, 54.786, 78.266, 86.092, 93.919]","[1205.295, 1189.642, 1209.208, 1236.601, 1236.601, 1228.775, 1209.208]"
447,1g_22.png,648,238364,7,Mononukleäre Zelle,"1897.948,250.451,1890.121,262.191,1897.948,285.671,1909.688,281.757,1929.254,273.931,1925.341,262.191,1913.601,246.538","[1897.948, 1890.121, 1897.948, 1909.688, 1929.254, 1925.341, 1913.601]","[250.451, 262.191, 285.671, 281.757, 273.931, 262.191, 246.538]"
448,1g_22.png,648,238371,7,Mononukleäre Zelle,"2782.353,1639.671,2762.786,1635.757,2754.96,1651.41,2766.699,1670.977,2794.092,1674.89,2794.092,1667.064,2794.092,1659.237","[2782.353, 2762.786, 2754.96, 2766.699, 2794.092, 2794.092, 2794.092]","[1639.671, 1635.757, 1651.41, 1670.977, 1674.89, 1667.064, 1659.237]"
449,1g_22.png,648,238357,7,Mononukleäre Zelle,"637.867,1209.208,618.301,1213.121,610.474,1228.775,618.301,1248.341,633.954,1244.428,649.607,1232.688,649.607,1220.948","[637.867, 618.301, 610.474, 618.301, 633.954, 649.607, 649.607]","[1209.208, 1213.121, 1228.775, 1248.341, 1244.428, 1232.688, 1220.948]"
450,1g_22.png,648,238361,7,Mononukleäre Zelle,"1334.434,1322.694,1318.78,1330.52,1310.954,1350.087,1326.607,1361.827,1342.26,1357.913,1346.173,1342.26,1338.347,1330.52","[1334.434, 1318.78, 1310.954, 1326.607, 1342.26, 1346.173, 1338.347]","[1322.694, 1330.52, 1350.087, 1361.827, 1357.913, 1342.26, 1330.52]"
451,1g_22.png,648,238354,7,Mononukleäre Zelle,"1224.861,755.266,1236.601,751.353,1252.254,763.092,1240.514,782.659,1236.601,782.659,1220.948,759.179","[1224.861, 1236.601, 1252.254, 1240.514, 1236.601, 1220.948]","[755.266, 751.353, 763.092, 782.659, 782.659, 759.179]"
452,1g_22.png,648,238336,7,Mononukleäre Zelle,"993.977,1792.289,1017.457,1800.116,1017.457,1807.942,1013.543,1815.769,1009.63,1819.682,993.977,1815.769,990.064,1804.029","[993.977, 1017.457, 1017.457, 1013.543, 1009.63, 993.977, 990.064]","[1792.289, 1800.116, 1807.942, 1815.769, 1819.682, 1815.769, 1804.029]"
453,1g_22.png,648,238353,7,Mononukleäre Zelle,"2516.249,2602.341,2500.595,2617.994,2504.509,2637.561,2516.249,2645.387,2531.902,2629.734,2531.902,2610.168","[2516.249, 2500.595, 2504.509, 2516.249, 2531.902, 2531.902]","[2602.341, 2617.994, 2637.561, 2645.387, 2629.734, 2610.168]"
454,1g_22.png,648,238370,7,Mononukleäre Zelle,"1005.717,2066.22,1037.023,2074.046,1037.023,2093.613,1029.197,2101.439,1013.543,2113.179,997.89,2109.266,990.064,2101.439,993.977,2077.96","[1005.717, 1037.023, 1037.023, 1029.197, 1013.543, 997.89, 990.064, 993.977]","[2066.22, 2074.046, 2093.613, 2101.439, 2113.179, 2109.266, 2101.439, 2077.96]"
455,1g_22.png,648,238320,7,Mononukleäre Zelle,"2046.653,2492.769,2034.913,2504.509,2038.827,2520.162,2058.393,2527.988,2066.22,2512.335,2066.22,2500.595","[2046.653, 2034.913, 2038.827, 2058.393, 2066.22, 2066.22]","[2492.769, 2504.509, 2520.162, 2527.988, 2512.335, 2500.595]"
456,1g_22.png,648,238315,7,Mononukleäre Zelle,"954.844,532.208,962.671,536.121,962.671,555.688,950.931,559.601,935.277,551.775,935.277,547.861,943.104,536.121,950.931,528.295,958.757,532.208","[954.844, 962.671, 962.671, 950.931, 935.277, 935.277, 943.104, 950.931, 958.757]","[532.208, 536.121, 555.688, 559.601, 551.775, 547.861, 536.121, 528.295, 532.208]"
457,1g_22.png,648,238332,7,Mononukleäre Zelle,"1099.636,1467.486,1064.416,1490.965,1064.416,1502.705,1080.069,1502.705,1087.896,1514.445,1115.289,1498.792,1115.289,1475.312,1103.549,1467.486","[1099.636, 1064.416, 1064.416, 1080.069, 1087.896, 1115.289, 1115.289, 1103.549]","[1467.486, 1490.965, 1502.705, 1502.705, 1514.445, 1498.792, 1475.312, 1467.486]"
458,1g_22.png,648,238355,7,Mononukleäre Zelle,"2985.844,1021.37,2958.451,1037.023,2958.451,1044.85,2978.017,1056.59,2993.671,1056.59,2997.584,1044.85,2985.844,1025.283","[2985.844, 2958.451, 2958.451, 2978.017, 2993.671, 2997.584, 2985.844]","[1021.37, 1037.023, 1044.85, 1056.59, 1056.59, 1044.85, 1025.283]"
459,1g_22.png,648,238358,7,Mononukleäre Zelle,"2465.376,2414.503,2484.942,2426.243,2492.769,2445.809,2484.942,2453.636,2469.289,2457.549,2461.462,2453.636,2457.549,2437.983,2449.723,2422.329","[2465.376, 2484.942, 2492.769, 2484.942, 2469.289, 2461.462, 2457.549, 2449.723]","[2414.503, 2426.243, 2445.809, 2453.636, 2457.549, 2453.636, 2437.983, 2422.329]"
460,1g_22.png,648,238348,7,Mononukleäre Zelle,"3032.803,1549.665,3044.543,1545.751,3056.283,1557.491,3056.283,1569.231,3048.457,1577.058,3036.717,1580.971,3024.977,1580.971,3017.15,1569.231,3017.15,1561.405,3036.717,1549.665","[3032.803, 3044.543, 3056.283, 3056.283, 3048.457, 3036.717, 3024.977, 3017.15, 3017.15, 3036.717]","[1549.665, 1545.751, 1557.491, 1569.231, 1577.058, 1580.971, 1580.971, 1569.231, 1561.405, 1549.665]"
461,1g_22.png,648,238341,7,Mononukleäre Zelle,"884.405,1682.717,915.711,1682.717,943.104,1706.197,931.364,1733.59,911.798,1741.416,900.058,1741.416,884.405,1729.676,876.578,1710.11,872.665,1690.543,888.318,1682.717","[884.405, 915.711, 943.104, 931.364, 911.798, 900.058, 884.405, 876.578, 872.665, 888.318]","[1682.717, 1682.717, 1706.197, 1733.59, 1741.416, 1741.416, 1729.676, 1710.11, 1690.543, 1682.717]"
462,1g_22.png,648,238335,7,Mononukleäre Zelle,"2731.48,1080.069,2747.133,1068.329,2754.96,1060.503,2751.046,1048.763,2735.393,1033.11,2715.827,1040.936,2708,1056.59,2715.827,1072.243","[2731.48, 2747.133, 2754.96, 2751.046, 2735.393, 2715.827, 2708.0, 2715.827]","[1080.069, 1068.329, 1060.503, 1048.763, 1033.11, 1040.936, 1056.59, 1072.243]"
463,1g_22.png,648,238369,7,Mononukleäre Zelle,"1796.202,465.682,1796.202,477.422,1804.029,489.162,1815.769,489.162,1823.595,481.335,1823.595,469.595,1815.769,461.769,1807.942,461.769,1804.029,461.769","[1796.202, 1796.202, 1804.029, 1815.769, 1823.595, 1823.595, 1815.769, 1807.942, 1804.029]","[465.682, 477.422, 489.162, 489.162, 481.335, 469.595, 461.769, 461.769, 461.769]"
464,1g_22.png,648,238366,7,Mononukleäre Zelle,"3255.861,1083.983,3283.254,1076.156,3294.994,1091.809,3287.168,1103.549,3287.168,1103.549,3275.428,1107.462,3267.601,1107.462,3251.948,1091.809,3259.775,1083.983","[3255.861, 3283.254, 3294.994, 3287.168, 3287.168, 3275.428, 3267.601, 3251.948, 3259.775]","[1083.983, 1076.156, 1091.809, 1103.549, 1103.549, 1107.462, 1107.462, 1091.809, 1083.983]"
465,1g_22.png,648,238350,7,Mononukleäre Zelle,"943.104,1162.249,943.104,1170.075,935.277,1185.728,939.191,1201.382,958.757,1205.295,966.584,1201.382,974.41,1185.728,970.497,1177.902,962.671,1170.075","[943.104, 943.104, 935.277, 939.191, 958.757, 966.584, 974.41, 970.497, 962.671]","[1162.249, 1170.075, 1185.728, 1201.382, 1205.295, 1201.382, 1185.728, 1177.902, 1170.075]"
466,1g_22.png,648,238310,7,Mononukleäre Zelle,"180.012,176.098,195.665,168.272,215.231,183.925,207.405,203.491,199.578,207.405,191.751,199.578,180.012,191.751,180.012,191.751","[180.012, 195.665, 215.231, 207.405, 199.578, 191.751, 180.012, 180.012]","[176.098, 168.272, 183.925, 203.491, 207.405, 199.578, 191.751, 191.751]"
467,1g_22.png,648,238372,7,Mononukleäre Zelle,"759.179,923.538,770.919,923.538,782.659,939.191,778.746,954.844,763.092,958.757,755.266,954.844,747.439,947.017,747.439,935.277","[759.179, 770.919, 782.659, 778.746, 763.092, 755.266, 747.439, 747.439]","[923.538, 923.538, 939.191, 954.844, 958.757, 954.844, 947.017, 935.277]"
468,1g_22.png,648,238349,7,Mononukleäre Zelle,"101.746,1252.254,90.006,1252.254,74.353,1271.821,70.439,1299.214,74.353,1307.04,93.919,1310.954,117.399,1291.387,129.139,1267.908,121.312,1263.994","[101.746, 90.006, 74.353, 70.439, 74.353, 93.919, 117.399, 129.139, 121.312]","[1252.254, 1252.254, 1271.821, 1299.214, 1307.04, 1310.954, 1291.387, 1267.908, 1263.994]"
469,1g_22.png,648,238324,7,Mononukleäre Zelle,"1788.376,1956.647,1768.809,1960.561,1760.983,1972.301,1760.983,1987.954,1784.462,1987.954,1792.289,1980.127,1792.289,1964.474,1792.289,1956.647","[1788.376, 1768.809, 1760.983, 1760.983, 1784.462, 1792.289, 1792.289, 1792.289]","[1956.647, 1960.561, 1972.301, 1987.954, 1987.954, 1980.127, 1964.474, 1956.647]"
470,1g_22.png,648,238312,7,Mononukleäre Zelle,"947.017,712.22,950.931,692.653,947.017,680.913,935.277,673.087,923.538,673.087,911.798,680.913,911.798,696.566,923.538,708.306,931.364,708.306,935.277,727.873,943.104,727.873","[947.017, 950.931, 947.017, 935.277, 923.538, 911.798, 911.798, 923.538, 931.364, 935.277, 943.104]","[712.22, 692.653, 680.913, 673.087, 673.087, 680.913, 696.566, 708.306, 708.306, 727.873, 727.873]"
471,1g_22.png,648,238329,7,Mononukleäre Zelle,"903.971,485.249,896.145,485.249,888.318,504.815,896.145,520.468,907.884,516.555,919.624,512.642,919.624,500.902,919.624,493.075","[903.971, 896.145, 888.318, 896.145, 907.884, 919.624, 919.624, 919.624]","[485.249, 485.249, 504.815, 520.468, 516.555, 512.642, 500.902, 493.075]"
472,1g_22.png,648,238313,7,Mononukleäre Zelle,"806.139,250.451,790.486,258.277,794.399,270.017,802.225,281.757,813.965,273.931,813.965,258.277,810.052,250.451","[806.139, 790.486, 794.399, 802.225, 813.965, 813.965, 810.052]","[250.451, 258.277, 270.017, 281.757, 273.931, 258.277, 250.451]"
473,1g_22.png,648,238338,7,Mononukleäre Zelle,"2500.595,2606.254,2516.249,2594.514,2516.249,2582.775,2512.335,2571.035,2496.682,2567.121,2484.942,2563.208,2477.116,2582.775,2477.116,2590.601,2488.855,2606.254","[2500.595, 2516.249, 2516.249, 2512.335, 2496.682, 2484.942, 2477.116, 2477.116, 2488.855]","[2606.254, 2594.514, 2582.775, 2571.035, 2567.121, 2563.208, 2582.775, 2590.601, 2606.254]"
474,1g_22.png,648,238365,7,Mononukleäre Zelle,"2304.931,2164.052,2316.671,2152.312,2351.89,2164.052,2344.064,2175.792,2324.497,2183.618,2308.844,2179.705,2301.017,2175.792","[2304.931, 2316.671, 2351.89, 2344.064, 2324.497, 2308.844, 2301.017]","[2164.052, 2152.312, 2164.052, 2175.792, 2183.618, 2179.705, 2175.792]"
475,1g_22.png,648,238345,7,Mononukleäre Zelle,"919.624,1631.844,954.844,1643.584,958.757,1647.497,947.017,1667.064,939.191,1667.064,927.451,1663.15,915.711,1655.324,911.798,1643.584,911.798,1635.757","[919.624, 954.844, 958.757, 947.017, 939.191, 927.451, 915.711, 911.798, 911.798]","[1631.844, 1643.584, 1647.497, 1667.064, 1667.064, 1663.15, 1655.324, 1643.584, 1635.757]"
476,1g_22.png,648,238318,7,Mononukleäre Zelle,"1678.803,630.04,1694.457,614.387,1686.63,606.561,1678.803,602.647,1667.064,602.647,1659.237,610.474,1659.237,622.214,1663.15,630.04,1670.977,630.04","[1678.803, 1694.457, 1686.63, 1678.803, 1667.064, 1659.237, 1659.237, 1663.15, 1670.977]","[630.04, 614.387, 606.561, 602.647, 602.647, 610.474, 622.214, 630.04, 630.04]"
477,1g_22.png,648,238346,7,Mononukleäre Zelle,"2484.942,2516.249,2496.682,2508.422,2516.249,2520.162,2516.249,2539.728,2504.509,2547.555,2492.769,2551.468,2481.029,2539.728,2477.116,2527.988","[2484.942, 2496.682, 2516.249, 2516.249, 2504.509, 2492.769, 2481.029, 2477.116]","[2516.249, 2508.422, 2520.162, 2539.728, 2547.555, 2551.468, 2539.728, 2527.988]"
478,1g_22.png,648,238340,7,Mononukleäre Zelle,"70.439,1267.908,39.133,1244.428,23.48,1263.994,23.48,1279.647,23.48,1287.474,39.133,1299.214,50.873,1299.214,70.439,1283.561","[70.439, 39.133, 23.48, 23.48, 23.48, 39.133, 50.873, 70.439]","[1267.908, 1244.428, 1263.994, 1279.647, 1287.474, 1299.214, 1299.214, 1283.561]"
479,1g_22.png,648,238323,7,Mononukleäre Zelle,"2911.491,238.711,2934.971,242.624,2946.711,270.017,2938.884,285.671,2919.318,285.671,2903.665,262.191","[2911.491, 2934.971, 2946.711, 2938.884, 2919.318, 2903.665]","[238.711, 242.624, 270.017, 285.671, 285.671, 262.191]"
480,1g_22.png,648,238337,7,Mononukleäre Zelle,"2453.636,2672.78,2481.029,2680.607,2484.942,2696.26,2481.029,2704.087,2461.462,2700.173,2441.896,2692.347,2441.896,2684.52","[2453.636, 2481.029, 2484.942, 2481.029, 2461.462, 2441.896, 2441.896]","[2672.78, 2680.607, 2696.26, 2704.087, 2700.173, 2692.347, 2684.52]"
481,1g_22.png,648,238359,7,Mononukleäre Zelle,"1412.699,767.006,1424.439,767.006,1444.006,778.746,1436.179,794.399,1424.439,802.225,1408.786,798.312,1400.96,790.486,1400.96,778.746","[1412.699, 1424.439, 1444.006, 1436.179, 1424.439, 1408.786, 1400.96, 1400.96]","[767.006, 767.006, 778.746, 794.399, 802.225, 798.312, 790.486, 778.746]"
482,1g_22.png,648,238351,7,Mononukleäre Zelle,"352.197,1244.428,344.37,1256.168,340.457,1283.561,344.37,1291.387,367.85,1287.474,383.503,1271.821,379.59,1252.254,363.936,1244.428","[352.197, 344.37, 340.457, 344.37, 367.85, 383.503, 379.59, 363.936]","[1244.428, 1256.168, 1283.561, 1291.387, 1287.474, 1271.821, 1252.254, 1244.428]"
